"probeID" "CHROMOSOME" "START_POS" "END_POS" "X1.RV" "X2.AD" "X3.ES" "X4.GM" "X5.LD" "X6.VJ" "X7.DG" "X8.MM" "X9.LA" "X10.CB" "X11.BG" "X12.BC" "X13.VT" "X14.CJ" "X15.GG" "X16.DD" "X17.VV" "X18.JA" "X19.BF" "X20.CJ" "X21.DC"
"180801" "S-tag265306" 17 29713300 29713320 0.2822842 0.2498645 0.3486327 0.3242606 0.2587252 0.520756 0.05163886 0.3963605 0.3389985 0.3947107 0.4543996 0.02217034 0.3915971 -0.1506372 0.06033285 0.5861951 0.8850642 0.1455518 -0.03275603 -0.08500654 0.1101874
"180901" "S-tag151829" 17 31034258 31034278 0.02621413 0.1300531 0.2817914 -0.07071733 -0.1262519 0.2481649 -0.1215997 0.09554038 0.0388242 -0.02081993 0.08153915 0.1668221 -0.05586381 0.06911419 0.2653869 0.3565839 0.3237168 0.04615209 -0.1379009 -0.4711637 -0.09837458
"181001" "S-tag250682" 17 32551874 32551894 0.01780338 0.03302783 -0.2972185 -0.3146634 0.04153939 -0.2162124 0.05152813 -0.3541151 -0.1066399 -0.1824267 -0.1061131 -0.241298 -0.3954468 -0.144266 0.02326261 -0.0472587 0.01764693 0.07170129 -0.03823448 0.01636215 -0.1028602
"181101" "S-tag266676" 17 34067892 34067912 0.1547998 0.3194791 0.1639348 0.3653715 0.04436618 0.06560374 0.3122791 0.3908228 -0.1093528 0.1873863 0.190648 0.07200589 0.3063864 0.4766708 0.2823315 0.2176394 0.4040148 0.579143 0.1784174 0.1899503 0.1147594
"181201" "S-tag154889" 17 35719603 35719623 0.4210714 0.3130608 0.7015578 0.6920864 0.5047924 0.7177516 0.1760954 0.09159879 0.2035661 0.009765684 0.3441248 -0.06484305 0.5164787 0.1847183 0.4798908 0.2382131 0.6466666 0.2192509 0.3274849 0.2381719 0.1675892
"181301" "S-tag102116" 17 36902874 36902894 0.06673977 0.1765463 -0.03962317 0.1676223 0.06478985 0.2987135 0.2373475 0.1872353 0.1855284 0.06058867 0.02188289 0.01133435 0.1887631 0.1913747 -0.1420627 -0.2339274 -0.1870563 0.378733 0.2263436 0.3362851 0.07105897
"181401" "S-tag042822" 17 37597185 37597205 0.0004331188 0.07980301 -0.07117677 0.04866929 -0.1670589 0.6200938 -0.1785589 -0.1534958 -0.1279601 0.05457436 0.5187551 -0.240451 0.08916973 0.1872881 -0.1043143 -0.07143172 -0.4688694 0.101364 0.2489582 -0.3635826 0.2216807
"181501" "S-tag237892" 17 37885742 37885762 0.03535016 0.03406559 0.1104363 0.1490082 -0.01833094 0.1033744 0.03319825 -0.1781604 0.1185261 0.02306506 0.05786659 -0.01139622 0.01617242 -0.05541686 0.07585198 0.03302794 0.3367075 -0.02876161 0.01396753 0.1666054 -0.05943093
"181601" "S-tag146783" 17 38489243 38489263 -0.3992754 -0.009712133 -0.2848806 -0.4195508 -0.3470435 -0.1903228 -0.3159091 -0.2757764 -0.2366026 -0.3990225 -0.3884749 -0.5141833 -0.3125904 -0.3215597 -0.1349048 -0.5904921 -0.7778905 0.04254247 -0.3916994 -0.3603306 -0.142942
"181701" "S-tag184609" 17 39470631 39470651 0.4603292 -0.1243326 0.04736522 -0.02265419 0.2396436 0.1164733 -0.02648619 0.2548326 -0.1636309 0.1044439 -0.1925281 0.2320423 0.2710974 0.32309 -0.2503914 0.5908876 0.06081498 0.0126606 -0.04370893 0.05182206 -0.1717678
"181801" "S-tag182699" 17 40485034 40485054 0.1251107 0.1716181 0.1551567 0.139918 -0.007817326 -0.03071948 0.07182419 0.1772452 0.2354455 0.356938 0.3141737 0.4428845 0.4944842 0.05668426 0.09701166 0.3893391 0.3139086 0.2298516 0.1767417 0.4304926 -0.0002840479
"181901" "S-tag267647" 17 41229331 41229351 -0.2071971 -0.1068352 -0.189404 0.01328412 -0.3157006 -0.3385822 -0.1879375 -0.04682195 -0.04434686 -0.1067434 -0.09933506 -0.02482479 -0.3522671 -0.07710716 -0.09563046 -0.08733385 -0.03242337 -0.2096098 -0.142572 0.1803588 -0.08265203
"182001" "S-tag240440" 17 41754456 41754476 -1.048633 0.02374149 -0.4051373 -0.2598534 -0.2026362 -0.3310555 -0.3292655 -0.528897 -1.028074 -0.1396649 -0.2000268 -0.2781135 -0.05401343 -0.1044779 -0.3961789 0.04992459 -1.117413 -0.4692535 -0.4268602 -0.5214736 -0.9407267
"182101" "S-tag227637" 17 43274555 43274575 0.06324916 -0.1040633 -0.4867792 -0.01064896 -0.1613968 -0.3665515 0.04527613 -0.000641059 -0.1553868 -0.2020213 0.009442707 -0.5835413 -0.1337292 0.04407007 -0.472753 -0.5945186 -0.08085147 0.05307766 0.1271696 0.05178926 0.2301152
"182201" "S-tag006194" 17 45456362 45456382 -0.1592876 0.05012666 0.213349 -0.07639786 0.1047744 0.01355543 -0.1120709 -0.2144622 -0.2192714 0.0496319 0.2241581 0.002583003 -0.2030336 0.1131542 0.3364996 -0.06641335 0.1921142 -0.197866 -0.2385462 -0.4368549 -0.2264314
"182301" "S-tag154062" 17 46658475 46658495 0.05445963 0.281901 0.1237307 0.1598596 0.003395393 0.4274301 0.2303006 -0.02572052 0.01822602 0.0762767 0.3255251 0.2349128 0.07161313 -0.1207972 -0.2291688 -0.09067992 0.1639672 0.2499682 -0.1207464 -0.2290773 0.02377694
"182401" "S-tag209103" 17 47997322 47997342 -0.5254987 -0.3819091 -0.1559021 -0.006038857 -0.2432957 -0.2608471 -0.1938033 0.1506782 -0.2502163 -0.5332884 -0.4421163 -0.2368991 0.3131219 -0.1448517 -0.2532705 -0.4045777 -0.3634725 -0.162395 0.1359277 -0.3251584 -0.5327758
"182501" "S-tag105651" 17 48720808 48720828 0.5059551 -0.08175931 0.1890856 -0.079713 0.08590811 0.1373923 -0.0447528 0.1221322 0.177941 0.09711947 0.1795995 0.2816386 0.1233664 0.1320493 0.09178309 0.249924 0.08736897 0.05319844 0.1455848 0.2828375 0.1309495
"182601" "S-tag198304" 17 49309377 49309397 0.07673699 0.1599406 0.2175358 0.04710785 0.1296748 -0.1025434 -0.05960599 0.09444954 0.1510957 -0.03369289 -0.05444073 0.2009891 0.2784745 0.07428213 -0.02118222 0.3453022 0.5236655 0.08097668 0.2004567 0.4274539 0.09015857
"182701" "S-tag050213" 17 50807644 50807664 -0.1381143 0.1902972 0.1399877 -0.3477556 -0.1365888 0.08871694 0.07846303 0.03591315 0.1557025 0.08226006 -0.178626 -0.3108615 0.2629746 0.1844366 0.2849815 -0.04715195 -0.2452474 0.5174616 0.1566391 0.09875068 -0.158131
"182801" "S-tag255241" 17 52286206 52286226 -0.04328992 0.2037671 0.06369962 -0.2657171 0.05778287 0.1839354 -0.219923 -0.5208008 -0.3773335 -0.03047601 -0.220325 -0.1392234 0.322501 -0.06596757 -0.008147495 -0.01944323 -0.2664973 0.5474198 -0.04052866 -0.5301695 0.005565105
"182901" "S-tag252372" 17 53587193 53587213 -0.08868806 0.09535699 0.07781865 -0.2231209 0.1938752 0.1617644 -0.003926409 -0.2394054 -0.03215959 0.02759934 -0.2387698 0.2114061 -0.1861593 -0.05232601 0.250531 -0.006624668 -0.4386619 -0.1109229 -0.15958 -0.2111999 0.1243101
"183001" "S-tag092970" 17 55094289 55094309 0.6124529 -0.06462076 0.1519113 0.2293703 0.001348262 0.2208656 0.2867796 0.3870813 0.3871147 0.3734845 0.09844135 0.4584077 0.8280563 0.3183197 0.3389737 0.5694662 0.1963373 0.4594745 -0.046531 0.3391891 -0.04764544
"183101" "S-tag253123" 17 55747416 55747436 0.3272868 -0.04810506 0.2654648 0.103315 0.1443312 0.2097015 0.2931511 0.3967392 0.2969514 0.3557345 0.5146261 0.372497 0.4075788 0.2348337 0.1534224 0.3903977 0.371797 -0.2068821 0.1550414 0.1123553 0.4261943
"183201" "S-tag302426" 17 57206124 57206144 0.4753517 0.05372695 0.4708429 0.2796578 0.3496923 0.6275384 0.2782426 0.03127639 0.1447229 -0.3894081 -0.2502966 0.3496281 0.6095877 0.3836747 -0.07593486 0.3393578 0.3496937 0.482451 -0.3720059 0.2961248 0.323663
"183301" "S-tag145081" 17 58339880 58339900 1.039812 1.046164 0.7228577 0.7057846 0.7584395 0.7330815 1.05398 0.784439 0.4736654 0.2346318 0.4405025 0.4905183 0.09150499 0.3949117 0.753891 0.7673182 0.6557273 0.05518227 0.6505436 0.7213133 0.7291547
"183401" "S-tag278939" 17 59672427 59672447 0.1350676 0.358857 -0.1803204 -0.07503339 0.1049416 0.1023955 0.2449412 -0.246383 -0.1402541 0.09984169 0.03360625 0.390816 -0.3221088 -0.2723742 0.1809818 -0.1072532 0.3633056 0.02541862 0.2030872 0.3110343 0.1720026
"183501" "S-tag314900" 17 60809905 60809925 0.1854575 0.09774348 0.382126 0.2682988 -0.01209784 0.2695265 0.001529096 -0.1340679 0.06297629 0.4774645 0.389139 0.203564 -0.1181878 0.3071359 -0.1321183 0.311065 0.1815041 0.05411586 -0.3752415 0.1558129 0.2581472
"183601" "S-tag308443" 17 62109123 62109143 0.06275692 0.05384973 0.4286241 0.07082533 0.2811873 0.02448113 0.170094 0.169888 0.3672611 0.4840762 0.4501113 0.2486007 0.8935262 0.2733539 0.6235247 0.9560911 0.366542 0.740994 0.3987781 -0.1071974 0.18968
"183701" "S-tag010054" 17 63492891 63492911 -0.08139475 -0.5420724 -0.2353798 -0.165771 -0.3446603 -0.3856324 -0.3415 -0.2451918 -0.3736475 -0.2032187 -0.2606954 -0.2917274 -0.389166 -0.3680412 -0.2754461 -0.05256286 0.1009331 -0.5469777 -0.186292 -0.09616282 -0.2190098
"183801" "S-tag245890" 17 64507560 64507580 -0.4462519 -0.04968309 -0.1307731 -0.2352263 -0.01107587 0.2045746 -0.1041181 -0.03636594 -0.1096129 0.06715555 -0.09096452 -0.5485272 -0.145471 -0.1294347 -0.2533045 -0.6328629 -2.175429 0.3541711 -0.06583422 -0.007392925 0.07328788
"183901" "S-tag089392" 17 66011057 66011077 -0.2156447 0.1492947 0.09407989 -0.2354984 0.07046007 0.05030886 0.2407531 -0.3698397 0.01948486 -0.01198802 0.1679472 -0.1592755 -0.3974918 0.03295887 -0.2696361 -0.1927309 -0.4754197 -0.1815042 -0.05050214 0.2743633 -0.1339341
"184001" "S-tag203063" 17 67316562 67316582 0.2200857 -0.4545578 -0.3471946 -0.06244732 0.2049751 -0.2323408 0.1676322 -0.3157329 -0.4425161 0.04737361 0.07915603 -0.2667697 -0.2449234 0.2448327 0.2892156 -0.0308506 -0.2066164 -0.02267102 0.07143212 -0.1718357 0.03136936
"184101" "S-tag170923" 17 68808970 68808990 0.316445 -0.08122165 0.2603955 -0.4166495 -0.116385 0.0700315 -0.02130847 0.06803668 -0.1758262 -0.04284184 -0.2849843 0.2110775 0.04182165 0.02671012 -0.0358681 0.5348098 0.06424222 0.1535273 -0.007362274 0.02259141 -0.5778592
"184201" "S-tag038019" 17 70317514 70317534 0.3077894 0.0244233 0.2279504 0.1647362 0.03003037 0.0751216 0.2573603 0.1383569 -0.08847763 0.04697493 -0.09886813 0.4165365 -0.2328877 0.1514447 -0.440278 0.004733596 -0.5133851 -0.2228699 0.1154395 0.1927343 -0.2242611
"184301" "S-tag170259" 17 71784314 71784334 0.1881343 0.5763471 0.2928962 0.3087386 0.2556128 0.3393692 0.4351136 0.09979781 0.275913 0.1264505 0.4063432 0.1514315 0.4805636 0.4179624 0.2553498 0.6164816 0.2234665 0.1803314 0.1469334 0.2335499 0.1729208
"184401" "S-tag150706" 17 73285887 73285907 -0.20987 0.3561992 0.04054514 0.1145361 0.1326224 0.1170572 0.00564107 0.09334911 -0.05015102 -0.09109215 0.121544 -0.06356887 0.2379288 0.1311722 -0.01399659 -0.04813483 -0.0289552 0.05252167 -0.3538752 -0.1644888 0.01515472
"184501" "S-tag268793" 17 74793594 74793614 -0.0759944 -0.3840725 0.2860374 0.3200915 0.07184134 0.2948147 0.2341579 0.1700179 0.1966052 0.5904421 0.3302304 -0.06924727 0.3303627 0.06928142 -0.3568773 -0.1556272 0.190312 0.4467026 0.08510849 0.2804388 0.102338
"184601" "S-tag306948" 17 75832411 75832431 0.2896362 0.2321265 0.2451361 0.3941605 -0.1837203 0.3290661 0.2043812 -0.1845467 0.1404766 0.1998801 0.1847876 -0.0822546 -0.03577176 0.06912453 0.04876634 -0.5382946 -0.4438389 0.2684888 -0.06222536 0.465087 -0.04048856
"184701" "S-tag292161" 17 77013636 77013656 0.3515121 0.1282223 0.2127795 -0.011513 0.1453756 0.2200697 0.001499007 -0.05278656 -0.1250777 0.07946092 0.3012022 -0.01715401 0.06414049 -0.1886461 -0.2394085 0.2194783 0.2526463 0.07300461 0.08878052 -0.01580644 0.2029782
"184801" "S-tag215102" 17 78319136 78319156 0.04182371 0.2061143 0.08004033 -0.1923152 -0.2668721 0.1768775 -0.4505003 0.04489069 0.05105498 0.1753171 0.04589199 -0.1837922 -0.4530781 -0.1507779 -0.1745598 0.06774023 -1.073245 0.2790366 0.4133753 -0.1650471 0.1779889
"184901" "S-tag188844" 17 78731015 78731035 0.2417753 -0.04837462 -0.08898564 -0.08354069 0.1533909 0.1537486 0.1620899 -0.1117583 -0.1884357 -0.3142182 -0.2595346 -0.05958802 0.1668322 -0.07735507 -0.4478352 0.2646324 0.1736685 -0.3067515 -0.318511 -0.1333389 -0.4045782
"185001" "S-tag288625" 17 79136864 79136884 0.1804791 -0.1936389 0.1859449 0.5786925 -0.09490462 -0.001423713 0.4006301 -0.2092413 -0.1779081 -0.06442457 0.06858871 0.2961512 0.7200076 -0.2820279 0.24204 0.5386704 0.9092383 0.7094321 0.4459043 -0.002841323 -0.5172167
"185101" "S-tag215729" 18 145652 145672 -0.02018931 -0.2237067 -0.3405317 0.1214027 -0.1270289 -0.3601561 0.6522695 0.1250487 0.2533482 0.1053703 0.2894135 -0.03719024 -0.7150285 -0.4968784 0.2342084 -0.1965654 0.1043519 0.1056114 0.05655886 -0.07584273 0.3447042
"185201" "S-tag301247" 18 953989 954009 -0.03685181 -0.0235655 -0.4588279 0.3301748 -0.05815019 -0.4534056 0.4115552 0.1906477 0.02528751 0.175222 0.1954944 0.02569134 -0.6002233 -0.6952763 0.03857735 -0.05271833 0.2873472 0.3132122 0.04596733 0.3567229 0.09713423
"185301" "S-tag080957" 18 2444569 2444589 -0.08988126 -0.1891762 -0.2999195 -0.08074225 -0.1700219 -0.6460106 0.3717959 -0.06272615 -0.01455836 -0.1721895 -0.3586732 -0.09454632 -0.7800667 -0.40599 -0.05350952 0.02593012 -0.1083861 -0.2172405 0.01663066 0.09208104 -0.2995494
"185401" "S-tag088884" 18 3942902 3942922 0.2276496 0.2315045 -0.5258437 0.2579808 0.05944098 -0.5921274 0.6748582 0.2082656 0.2044224 0.2027286 0.02027736 -0.3443943 -0.5701382 -0.4357863 -0.02440385 -0.3133169 -0.3585956 0.2237498 -0.3849266 0.3653741 0.06664295
"185501" "S-tag148680" 18 5415078 5415098 0.5595139 -0.6184486 0.06094611 0.3454965 0.6730471 0.1501638 1.115264 0.6136431 0.1139876 0.4685422 0.0265662 -0.2081354 -0.02949959 -0.5519612 0.2999536 0.09751514 0.2393515 0.7643775 0.01987951 0.1777921 0.2297442
"185601" "S-tag253244" 18 6942805 6942825 -0.0186054 -0.1335693 -0.1564375 -0.04362725 0.2507586 0.04275349 0.1182894 0.2339648 0.198665 0.3556396 0.3997884 0.247212 0.3292013 -0.2329665 0.1414759 0.1950823 0.5122328 0.5500274 0.4638154 0.2582065 0.06054353
"185701" "S-tag032796" 18 8078390 8078410 0.2498734 0.2890047 -0.9272854 -0.728235 0.1885165 -1.255167 0.7211651 0.01947729 -0.2303573 -0.1996755 0.0272093 -0.1189582 -0.8744928 -0.7364497 0.3905102 -0.1932039 -0.5574015 -0.02351494 -0.5020097 0.1767051 0.04462945
"185801" "S-tag124006" 18 9551028 9551048 0.3415085 0.1716226 -0.1124895 0.07046515 0.2127104 -0.2976765 0.4460919 0.1851186 0.1299403 -0.06850369 0.1092651 -0.2387525 -0.5194851 -0.4151499 0.2040549 0.1242896 0.3833366 0.2077746 0.3055985 0.3712242 0.2767221
"185901" "S-tag143432" 18 11078646 11078666 -0.3336442 -0.05316687 -0.4269825 -0.107985 -0.005067772 -0.8341894 0.3989692 -0.03552536 -0.1328758 -0.05666538 -0.1175815 -0.07792222 -1.021227 -0.7330087 0.0491632 -0.2181903 -0.4250186 -0.2897878 -0.1041225 -0.3783505 -0.1341136
"186001" "S-tag290070" 18 12643193 12643213 -0.2861417 -0.1074773 -0.7096287 -0.5518707 -0.08290374 -0.6713333 0.0301795 -0.2594495 -0.1789419 -0.1637099 0.1513372 0.02298182 -0.6900723 -0.5795882 -0.1982908 0.02535341 -0.05588359 -0.361384 -0.2090002 -0.09136339 -0.4158487
"186101" "S-tag144167" 18 14271127 14271147 -0.08649718 -0.1258214 -0.791048 -0.2548405 0.2738654 -1.07424 0.797958 -1.107356 -0.145984 -0.2859732 0.148734 0.09787522 -0.6784601 -0.9147601 -0.4213313 -0.3518608 -0.3981305 -0.06374532 -0.1837655 0.1085385 -0.01306709
"186201" "S-tag120840" 18 19055096 19055116 -0.04140359 -0.168244 -1.075131 -0.1150507 -0.1181091 -0.8235618 0.5737798 0.2540529 0.2956503 0.171538 0.2801851 -0.07748722 -0.6695457 -0.7468011 -0.1139245 -0.2723085 -0.472975 0.2766577 0.198431 0.0125631 0.06004285
"186301" "S-tag130047" 18 20577330 20577350 -0.1819443 0.224448 -0.9823237 0.601249 0.5311978 -0.2045031 0.90679 -0.3769658 0.1608545 -0.3402808 0.2498423 -0.2563981 0.1457059 0.1269755 -0.4507574 -0.003634736 0.8471197 0.2916672 0.2999913 0.133329 -0.4925067
"186401" "S-tag136267" 18 22057911 22057931 0.178304 0.057422 -0.3479715 0.3291097 -0.08051576 -0.3592349 0.5183099 0.4841745 0.06003291 -0.02350461 0.4246728 0.23266 -0.04050136 -0.6813784 0.2865204 0.4447194 0.6848629 0.4185516 -0.08784292 -0.05539722 0.04205214
"186501" "S-tag238232" 18 22927930 22927950 -0.1122935 -0.316459 -1.261214 -0.1601696 -0.5655717 -0.971708 0.0002982754 -0.5060272 -0.1673993 -0.1453042 -0.4462619 -0.340942 -0.5861344 -0.8807698 -0.2603725 -0.5516989 0.1060963 0.05324286 -0.3347161 -0.1543514 -0.2425451
"186601" "S-tag080285" 18 24281821 24281841 -0.007669034 -0.3843243 -1.014322 -0.2765943 -0.09253898 -0.6855906 0.3735962 0.02459025 -0.2203295 0.1620092 0.04349616 -0.3263212 -0.9238305 -0.8908442 -0.1856886 -0.3707078 -0.4640315 0.2836593 0.2909307 0.05520936 0.321404
"186701" "S-tag291693" 18 25596636 25596656 -0.1349624 -0.1397685 -0.6445007 -0.04309997 -0.1273088 -0.5735513 0.6291914 -0.09739835 0.1714792 -0.09806781 0.1291884 -0.1573075 -0.6319976 -0.4450744 0.4609573 -0.07551826 0.1111638 -0.01309857 0.1984982 0.3679603 -0.02868581
"186801" "S-tag089009" 18 26774753 26774773 -0.2137826 -0.2334403 -0.8317019 -0.1387021 -0.2963592 -0.05326243 0.3537005 -0.3025135 -0.2588356 -0.5136932 -0.5610034 -0.3540418 -0.9035393 -0.5289753 0.02121689 -0.03918717 -0.02096984 -0.2033657 -0.4697973 -0.3457321 -0.3344676
"186901" "S-tag221332" 18 28223938 28223958 0.3587417 0.0988327 -0.6385843 0.3503666 -0.1409951 -0.5213583 0.3485174 -0.2856506 0.04994183 -0.1499798 -0.2505205 -0.6709843 -0.8030111 -0.5956451 0.1476974 0.3474771 0.6963385 0.0007456419 -0.4198726 0.3380415 0.03660673
"187001" "S-tag228113" 18 29690426 29690446 -0.06592998 0.1161991 -0.5460139 -0.08051371 -0.102666 -0.07278331 0.4743316 0.2069462 0.2113573 0.143464 0.4939094 -0.4710604 -0.05505041 -0.3368882 0.3311947 -0.03492631 0.3053191 0.2620885 -0.1261142 0.1012356 0.1591391
"187101" "S-tag286371" 18 31252129 31252149 -0.2123433 -0.2860482 -1.244635 -0.1993685 -0.2549806 -0.6238085 0.2338029 -0.04641381 -0.3920346 -0.1083939 -0.3420089 -0.9416903 -1.475667 -0.7474101 0.08673465 -0.3396368 -0.1208827 -0.2636325 -0.1497121 -0.5000286 -0.2159939
"187201" "S-tag216574" 18 32289448 32289468 -0.07748071 -0.268426 -0.7607809 -0.07393476 -0.1734612 -0.2310654 0.1419037 0.1371182 -0.1469687 -0.04072228 -0.03386419 -0.6386284 -1.038393 -0.705583 -0.1831497 -0.06947912 -0.5801718 -0.09427007 0.04064402 0.1373586 0.04354921
"187301" "S-tag073438" 18 33783030 33783050 0.07982927 -0.1092196 -0.7878727 -0.1029793 0.2533131 0.04136081 0.611993 0.02624565 -0.03199768 0.07873525 0.09137631 0.1029453 -0.5796031 -0.5928441 0.3588205 0.250933 -0.1520766 0.2309357 -0.08802826 0.07855497 0.09463407
"187401" "S-tag111455" 18 35290333 35290353 0.382304 0.2961152 -1.519231 -0.1330711 -0.09679168 0.09450941 0.7884922 0.3416071 0.4586073 0.5644484 0.4461231 0.3684655 -0.01324303 -0.4389555 0.1987619 0.3800145 0.5649046 -0.1547003 0.368128 -0.8428396 0.3225423
"187501" "S-tag074399" 18 36800275 36800295 -0.09835073 0.0262946 -0.4492471 -0.09121012 -0.04181515 -0.06423659 0.04489506 -0.06028634 -0.3149677 -0.1200459 -0.1524374 -0.3439276 -0.5461759 -0.4304578 0.006723953 -0.725373 -0.2504938 -0.1832509 0.1106716 0.2155766 -0.05899362
"187601" "S-tag184778" 18 38340181 38340201 0.4272912 0.08376276 -0.802274 0.370685 0.07719091 -0.1527443 0.4727215 -0.1382387 0.08660959 -0.1420206 -0.1398427 -0.2146712 -0.6582925 -0.4120439 0.2768576 0.2370641 0.5975026 -0.2384329 0.2359502 -0.1474036 0.1448779
"187701" "S-tag239103" 18 39627931 39627951 0.01849134 -0.196435 -0.5388669 0.03118792 -0.03496416 -0.07848371 0.3020055 -0.06532986 0.00988066 -0.09483141 0.03775299 0.0426956 -0.7745485 -0.6971631 0.0408515 -0.2928086 0.02868931 0.156029 0.4430496 0.4041955 0.02656396
"187801" "S-tag137309" 18 41060918 41060938 0.3637587 0.5180027 0.2171271 0.3273686 0.1512545 0.1892309 0.7714956 0.3547109 0.4768899 0.5253485 0.5349446 0.3556956 0.03039933 0.05055146 0.5863563 0.6308627 0.5408548 0.5428179 0.4662261 0.5661584 0.5896224
"187901" "S-tag269721" 18 42593794 42593814 -0.1576368 0.05191101 -0.9213135 -0.05965307 0.1664099 0.01593038 0.2678531 0.2970086 0.3839124 -0.1830834 -0.1341996 0.04276714 -0.6624818 -0.6790075 -0.2085242 -0.2804683 -0.2307686 0.0540602 0.2288972 -0.01622963 0.1248737
"188001" "S-tag142994" 18 44095365 44095385 0.09884253 -0.03708637 -0.7178365 0.1225028 -0.08950669 -0.1488948 0.3961256 0.06355602 0.08913194 0.01205851 0.06219772 -1.050657 -1.488226 -0.6694378 -0.05479141 -0.07292134 -0.3471151 -0.08825598 -0.5383339 0.1360188 -0.06089033
"188101" "S-tag103349" 18 45484940 45484960 0.2868231 0.3253933 -0.1504251 0.1609974 0.09607656 -0.1973849 0.4543928 0.07766578 0.2326341 0.2979532 0.2586507 -0.2012675 0.06906354 -0.7655119 0.3257565 0.4146782 0.5028254 0.1762568 0.02389922 0.1625351 0.1496774
"188201" "S-tag187581" 18 46502746 46502766 -0.2973828 -0.7062055 -0.3668153 0.4364823 -0.6407116 -0.2404796 0.3242452 -0.4739851 -0.1798108 -0.6595551 -0.609004 -0.7852027 -0.5435226 -1.131972 -0.7483182 0.0565053 0.3850482 -0.5546597 -0.5935492 -0.02487035 -1.015032
"188301" "S-tag248737" 18 47992588 47992608 -0.1167558 -0.2607524 -0.4657807 -0.1923836 -0.05091935 -0.03365444 0.3158816 -0.3303151 -0.291139 -0.286409 -0.2362807 -0.6426741 -0.336841 -0.499671 0.09082146 -0.1218618 -0.2307791 -0.1305681 -0.2348327 -0.2353955 0.02071439
"188401" "S-tag316621" 18 48988448 48988468 -0.3146996 -0.0334838 -0.4221928 0.3576876 0.004184168 -0.0321434 0.6290286 -0.2095307 0.09818877 0.2023355 0.1031488 -0.7705905 -0.3923804 -0.5825582 -0.06221117 -0.3368528 0.05772503 0.1774005 -0.05812882 0.5744186 0.02755791
"188501" "S-tag017194" 18 50056896 50056916 -0.210074 -0.4100622 -1.328368 -0.394435 -0.5696371 -0.3430781 0.0308261 -0.4163845 -0.4398885 -0.3790968 -0.6108387 -0.7888893 -0.8941317 -0.9987927 -0.4006605 -0.7394207 -0.6546398 -0.06033804 -0.1966495 -0.2768189 -0.309925
"188601" "S-tag046220" 18 50560267 50560287 0.1841978 0.02809938 -0.661259 0.01926014 0.006487303 -0.1053642 0.5023731 0.04345002 -0.09265492 -0.005663761 -0.03783198 -0.6827967 -0.6150004 -0.4324964 0.08668832 0.05483251 -0.2328709 -0.1039541 0.01175999 0.2032866 0.03069317
"188701" "S-tag138044" 18 51057298 51057318 0.05449486 0.06879923 -0.6904491 0.1168252 -0.04326594 0.1007842 0.4716469 0.1436281 0.1090237 -0.05191442 -0.04611863 0.2219543 -0.4966002 -0.3501656 -0.3818748 0.1001652 0.5697963 -0.2801034 -0.01616619 -1.680987 -0.05778583
"188801" "S-tag088997" 18 52706707 52706727 0.01554744 -0.1349318 -0.6843147 -0.4672467 0.03959426 5.946349e-05 0.6069843 -0.505313 -0.2983243 -0.1485682 -0.1475528 -0.05081259 -0.8932512 -0.6608239 -0.03685871 0.1019844 -0.0258602 -0.09491844 -0.2460725 -0.1267395 -0.1631399
"188901" "S-tag115067" 18 54200266 54200286 -0.2200528 -0.05977253 -0.6253878 0.1142244 0.01031832 0.02713636 0.3852237 0.1458084 0.0886084 0.2054984 0.2126785 -0.04972395 -0.5665926 -0.5071231 0.02963371 -0.09667084 -0.3283121 0.275615 0.1514624 0.1840143 0.1791934
